YEAR,SERIAL,HWTSUPP,ASECFLAG,HFLAG,METAREA,MONTH,PERNUM,WTSUPP,SEX,RACE,OCC2010,INCTOT
2013,93130,1962.07,1,,7365,3,1,1962.07,1,200,5240,40100
2013,93130,1962.07,1,,7365,3,2,1962.07,2,200,5310,24000
2013,93130,1962.07,1,,7365,3,3,2307.82,2,200,9920,99999999
2013,93131,1833.02,1,,7365,3,1,1833.02,2,200,800,112144
2013,93131,1833.02,1,,7365,3,2,1932.78,2,200,9920,0
2013,93131,1833.02,1,,7365,3,3,1679.01,2,200,800,71442
2013,93132,1329.6,1,,7365,3,1,1329.6,1,100,9510,44800
2013,93132,1329.6,1,,7365,3,2,1329.6,2,100,2020,34000
2013,93132,1329.6,1,,7365,3,3,1972.24,1,100,8140,47800
2013,93132,1329.6,1,,7365,3,4,1465.65,1,100,9130,2500
2013,93133,1644.23,1,,7365,3,1,1644.23,1,651,4110,15000
2013,93133,1644.23,1,,7365,3,2,1644.23,2,651,9920,0
2013,93133,1644.23,1,,7365,3,3,1839.44,1,651,5000,40000
2013,93134,1351.6,1,,7365,3,1,1351.6,2,100,4720,55000
2013,93135,1644.23,1,,7365,3,1,1644.23,1,100,4760,250803
2013,93135,1644.23,1,,7365,3,2,1644.23,2,651,2630,803
2013,93135,1644.23,1,,7365,3,3,2183.23,2,803,9920,8214
2013,93135,1644.23,1,,7365,3,4,1165.88,1,803,9920,99999999
2013,93136,3176.97,1,,7365,3,1,3176.97,2,100,9920,16712
2013,93136,3176.97,1,,7365,3,2,3176.97,1,100,9920,23912
2013,93140,1904.01,1,,7365,3,1,1904.01,1,651,1020,141600
2013,93140,1904.01,1,,7365,3,2,1904.01,2,651,1020,141500
2013,93140,1904.01,1,,7365,3,3,1387.74,1,651,9920,99999999
2013,93140,1904.01,1,,7365,3,4,1559.62,2,651,9920,99999999
2013,93141,1421.77,1,,7365,3,1,1421.77,2,100,9920,15599
2013,93141,1421.77,1,,7365,3,2,1421.77,1,100,9920,19199
2013,93142,1980.64,1,,7365,3,1,1980.64,2,651,9920,13199
2013,93143,1267.75,1,,7365,3,1,1267.75,2,100,5330,37010
2013,93143,1267.75,1,,7365,3,2,1253.59,1,100,9920,99999999
2013,93144,1880.11,1,,7365,3,1,1880.11,2,100,2200,32000
2013,93144,1880.11,1,,7365,3,2,1880.11,1,100,20,37000
2013,93144,1880.11,1,,7365,3,3,1650.62,2,100,9920,99999999
2013,93144,1880.11,1,,7365,3,4,1676.76,2,100,9920,99999999
2013,93145,1532.88,1,,7365,3,1,1532.88,2,200,9920,16200
2013,93145,1532.88,1,,7365,3,2,1728.28,2,200,9920,650
2013,93146,1277.4,1,,7365,3,1,1277.4,2,200,9920,5959
2013,93146,1277.4,1,,7365,3,2,1277.4,1,200,9920,33611
2013,93147,1886.81,1,,7365,3,1,1886.81,1,100,850,750121
2013,93147,1886.81,1,,7365,3,2,1886.81,2,200,2200,65000
2013,93147,1886.81,1,,7365,3,3,1397.18,1,801,9920,99999999
2013,93147,1886.81,1,,7365,3,4,1651.08,1,801,9920,99999999
2013,93148,1899.42,1,,7365,3,1,1899.42,1,651,110,175400
2013,93148,1899.42,1,,7365,3,2,1899.42,2,651,9920,21040
2013,93148,1899.42,1,,7365,3,3,1810.29,2,651,2540,612
2013,93150,1899.42,1,,7365,3,1,1899.42,1,651,3050,83200
2013,93150,1899.42,1,,7365,3,2,1899.42,2,651,2010,113200
2013,93150,1899.42,1,,7365,3,3,1893.42,1,651,9920,50
2013,93150,1899.42,1,,7365,3,4,1949.52,1,651,3510,10150
2013,93150,1899.42,1,,7365,3,5,2088.39,2,651,4720,3100
2013,93151,1697.39,1,,7365,3,1,1697.39,2,100,5700,6000
2013,93151,1697.39,1,,7365,3,2,1697.39,1,100,800,151404
2013,93151,1697.39,1,,7365,3,3,1572.73,1,100,9920,0
2013,93151,1697.39,1,,7365,3,4,1637.91,1,100,9920,99999999
2013,93152,3565.87,1,,7365,3,1,3565.87,1,100,710,140200
2013,93152,3565.87,1,,7365,3,2,3565.87,2,100,1830,190000
2013,93153,3188.87,1,,7365,3,1,3188.87,2,100,4520,26238
2013,93154,3300.02,1,,7365,3,1,3300.02,1,100,1820,198169
2013,93154,3300.02,1,,7365,3,2,3300.02,2,100,1820,88169
2013,93155,1251.54,1,,7365,3,1,1251.54,2,100,8800,19000
2013,93155,1251.54,1,,7365,3,2,1251.54,1,100,6260,2500
2013,93155,1251.54,1,,7365,3,3,1223.03,2,100,9920,99999999
2013,93155,1251.54,1,,7365,3,4,1200.21,2,100,9920,99999999
2013,93155,1251.54,1,,7365,3,5,1291.16,2,100,9920,99999999
2013,93156,1370.53,1,,7365,3,1,1370.53,1,100,9920,51243
2013,93156,1370.53,1,,7365,3,2,1370.53,2,100,9920,84
2013,93156,1370.53,1,,7365,3,3,1686.21,1,100,7750,60003
2013,93156,1370.53,1,,7365,3,4,1401.73,2,100,5240,34002
2013,93156,1370.53,1,,7365,3,5,1401.73,1,100,7300,37102
2013,93156,1370.53,1,,7365,3,6,1439.59,1,100,9920,99999999
2013,93157,2840.06,1,,7365,3,1,2840.06,1,100,9920,0
2013,93158,1251.54,1,,7365,3,1,1251.54,2,100,9920,0
2013,93159,1779.07,1,,7365,3,1,1779.07,2,651,3010,45000
2013,93159,1779.07,1,,7365,3,2,1779.07,1,651,1020,90000
2013,93159,1779.07,1,,7365,3,3,1691.61,1,651,9920,99999999
2013,93160,3093.26,1,,7365,3,1,3093.26,2,100,5700,61012
2013,93161,3330.06,1,,7365,3,1,3330.06,2,100,4700,0
2013,93161,3330.06,1,,7365,3,2,3330.06,1,100,4700,45000
2013,93162,1361.77,1,,7365,3,1,1361.77,2,100,8740,46000
2013,93162,1361.77,1,,7365,3,2,1361.77,1,100,9720,61600
2013,93163,1634.97,1,,7365,3,1,1634.97,1,100,220,93885
2013,93163,1634.97,1,,7365,3,2,1634.97,2,100,5700,52385
2013,93163,1634.97,1,,7365,3,3,1606.44,2,100,9920,99999999
2013,93164,3271.95,1,,7365,3,1,3271.95,1,100,1350,148005
2013,93164,3271.95,1,,7365,3,2,3271.95,2,100,9920,5
2013,93165,1745.04,1,,7365,3,1,1745.04,1,100,4840,203001
2013,93165,1745.04,1,,7365,3,2,1745.04,2,100,4850,143001
2013,93165,1745.04,1,,7365,3,3,1527.21,1,100,9920,99999999
2013,93167,1400.74,1,,7365,3,1,1400.74,1,651,9920,10799
2013,93168,3529.32,1,,7365,3,1,3529.32,2,100,4830,20421
2013,93169,1790.55,1,,7365,3,1,1790.55,1,651,5000,29000
2013,93169,1790.55,1,,7365,3,2,1790.55,2,651,9920,0
2013,93169,1790.55,1,,7365,3,3,2004.47,1,651,9920,0
2013,93169,1790.55,1,,7365,3,4,1979.02,2,651,4110,17500
2013,93172,1460.21,1,,7365,3,1,1460.21,2,100,4230,2400
2013,93172,1460.21,1,,7365,3,2,1242.65,2,100,9920,99999999
2013,93173,2869.07,1,,7365,3,1,2869.07,1,651,4700,5000
2013,93173,2869.07,1,,7365,3,2,3256.96,2,651,4720,9000
2013,93175,1796.25,1,,7365,3,1,1796.25,1,100,1820,1278198
2013,93175,1796.25,1,,7365,3,2,1796.25,2,100,9920,140800
2013,93175,1796.25,1,,7365,3,3,1703.14,2,100,9920,9600
2013,93176,2892.78,1,,7365,3,1,2892.78,1,100,1020,158168
2013,93178,3255.98,1,,7365,3,1,3255.98,2,100,2200,50494
2013,93179,3427.78,1,,7365,3,1,3427.78,2,100,430,220000
2013,93180,1682.95,1,,7365,3,1,1682.95,2,100,110,147577
2013,93180,1682.95,1,,7365,3,2,1682.95,1,100,1020,339000
2013,93180,1682.95,1,,7365,3,3,1482.89,1,100,9920,99999999
2013,93181,3118.54,1,,7365,3,1,3118.54,1,100,4700,80001
2013,93181,3118.54,1,,7365,3,2,4096.42,1,803,8250,40000
2013,93181,3118.54,1,,7365,3,3,3789.42,1,100,2700,100000
2013,93181,3118.54,1,,7365,3,4,3789.42,1,100,2700,100000
2013,93182,1882.31,1,,7365,3,1,1882.31,1,100,2100,150680
2013,93182,1882.31,1,,7365,3,2,1882.31,2,100,3240,70620
2013,93182,1882.31,1,,7365,3,3,1529.14,2,100,9920,99999999
2013,93182,1882.31,1,,7365,3,4,1602.96,1,100,9920,99999999
2013,93183,1602.54,1,,7365,3,1,1602.54,1,100,5620,30000
2013,93183,1602.54,1,,7365,3,2,1602.54,2,100,9920,0
2013,93184,1411.93,1,,7365,3,1,1411.93,1,100,4220,30000
2013,93184,1411.93,1,,7365,3,2,1879.83,1,100,4250,30000
2013,93184,1411.93,1,,7365,3,3,1879.83,1,100,9620,40000
2013,93184,1411.93,1,,7365,3,4,1879.83,1,100,4220,35100
2013,93185,1587.16,1,,7365,3,1,1587.16,1,100,1550,50042
2013,93185,1587.16,1,,7365,3,2,1587.16,2,100,430,65042
2013,93186,1465.89,1,,7365,3,1,1465.89,2,100,2150,130050
2013,93186,1465.89,1,,7365,3,2,1465.89,1,100,600,60050
2013,93186,1465.89,1,,7365,3,3,1539.86,2,100,30,55440
2013,93187,1451.61,1,,7365,3,1,1451.61,1,100,7630,40000
2013,93187,1451.61,1,,7365,3,2,1451.61,2,100,4610,810
2013,93187,1451.61,1,,7365,3,3,1554.33,2,100,9920,99999999
2013,93187,1451.61,1,,7365,3,4,1593.04,2,100,9920,0
2013,93188,1451.61,1,,7365,3,1,1451.61,2,100,9920,0
2013,93188,1451.61,1,,7365,3,2,1451.61,1,100,6330,22000
2013,93188,1451.61,1,,7365,3,3,1437.71,1,100,9920,99999999
2013,93188,1451.61,1,,7365,3,4,1412.17,1,100,9920,99999999
2013,93188,1451.61,1,,7365,3,5,1162.46,1,100,9920,99999999
2013,93189,1433.01,1,,7365,3,1,1433.01,2,100,4030,70000
2013,93189,1433.01,1,,7365,3,2,1433.01,1,100,7210,70000
2013,93190,1642.46,1,,7365,3,1,1642.46,2,200,2320,0
2013,93190,1642.46,1,,7365,3,2,5553.12,1,200,7200,28000
2013,93190,1642.46,1,,7365,3,3,1531.96,2,200,9920,0
2013,93190,1642.46,1,,7365,3,4,1295.4,2,100,4720,25000
2013,93191,1620.78,1,,7365,3,1,1620.78,1,100,2340,21959
2013,93191,1620.78,1,,7365,3,2,1295.4,2,100,2850,26025
2013,93191,1620.78,1,,7365,3,3,1217.92,1,100,1600,25507
2013,93191,1620.78,1,,7365,3,4,1344.85,2,100,500,2200
2013,93191,1620.78,1,,7365,3,5,1436.42,2,100,2340,13400
2013,93191,1620.78,1,,7365,3,6,1885.59,1,100,1600,22100
2013,93191,1620.78,1,,7365,3,7,1436.42,2,100,5120,24649
2013,93192,1438.06,1,,7365,3,1,1438.06,1,100,6260,22000
2013,93192,1438.06,1,,7365,3,2,1532.19,1,100,4250,9600
2013,93192,1438.06,1,,7365,3,3,1532.19,1,100,7210,25000
2013,93193,1412.96,1,,7365,3,1,1412.96,2,100,710,331000
2013,93194,1443.94,1,,7365,3,1,1443.94,1,100,9100,62000
2013,93194,1443.94,1,,7365,3,2,1443.94,2,100,9920,0
2013,93194,1443.94,1,,7365,3,3,1159.97,1,100,9920,99999999
2013,93194,1443.94,1,,7365,3,4,1324.04,1,100,9920,99999999
2013,93196,1516.6,1,,7365,3,1,1516.6,1,100,6515,84500
2013,93196,1516.6,1,,7365,3,2,1516.6,2,100,2540,10400
2013,93196,1516.6,1,,7365,3,3,1712.51,1,100,7750,27040
2013,93197,1593.05,1,,7365,3,1,1593.05,2,100,5400,34000
2013,93197,1593.05,1,,7365,3,2,1593.05,1,100,9130,46800
2013,93197,1593.05,1,,7365,3,3,1591.82,1,100,6355,45000
2013,93197,1593.05,1,,7365,3,4,1649.97,2,100,9920,8000
2013,93197,1593.05,1,,7365,3,5,1468.14,1,100,9920,0
2013,93198,1271.06,1,,7365,3,1,1271.06,2,100,4700,55450
2013,93198,1271.06,1,,7365,3,2,1271.06,1,100,540,100100
2013,93198,1271.06,1,,7365,3,3,1212.93,2,100,9920,99999999
2013,93198,1271.06,1,,7365,3,4,1383.8,1,100,9920,99999999
2013,93198,1271.06,1,,7365,3,5,1462.04,1,100,9920,99999999
2013,93199,1380.43,1,,7365,3,1,1380.43,1,100,4220,33384
2013,93199,1380.43,1,,7365,3,2,1380.43,2,100,4230,37440
2013,93199,1380.43,1,,7365,3,3,1253.25,2,100,9920,99999999
2013,93199,1380.43,1,,7365,3,4,1427.5,2,100,9920,99999999
2013,93200,1347.5,1,,7365,3,1,1347.5,1,100,8965,27100
2013,93200,1347.5,1,,7365,3,2,1347.5,2,100,9920,4199
2013,93201,1359.56,1,,7365,3,1,1359.56,2,100,9920,11999
2013,93202,1446.26,1,,7365,3,1,1446.26,2,100,3740,120550
2013,93202,1446.26,1,,7365,3,2,1446.26,1,100,3740,120420
2013,93202,1446.26,1,,7365,3,3,1189.52,2,100,9920,99999999
2013,93202,1446.26,1,,7365,3,4,1189.52,2,100,9920,99999999
2013,93202,1446.26,1,,7365,3,5,1374.56,1,100,9920,99999999
2013,93202,1446.26,1,,7365,3,6,1546.34,1,100,9920,99999999
2013,93203,1301.62,1,,7365,3,1,1301.62,2,100,2300,29000
2013,93203,1301.62,1,,7365,3,2,1805.74,1,100,4720,20400
2013,93203,1301.62,1,,7365,3,3,1725.55,2,100,9920,0
2013,93204,1546.96,1,,7365,3,1,1546.96,1,100,5620,12000
2013,93204,1546.96,1,,7365,3,2,1546.96,2,100,9920,0
2013,93204,1546.96,1,,7365,3,3,1451.61,2,100,4720,12000
2013,93204,1546.96,1,,7365,3,4,1437.71,1,100,9920,99999999
2013,93205,1602.54,1,,7365,3,1,1602.54,2,100,410,8087
2013,93206,1453.74,1,,7365,3,1,1453.74,1,100,6260,62237
2013,93206,1453.74,1,,7365,3,2,1453.74,2,100,2540,25000
2013,93206,1453.74,1,,7365,3,3,2044.67,1,100,5620,14000
2013,93206,1453.74,1,,7365,3,4,1805.74,1,100,9640,15021
2013,93207,1388.13,1,,7365,3,1,1388.13,1,100,6260,20000
2013,93207,1388.13,1,,7365,3,2,1388.13,2,100,9920,0
2013,93207,1388.13,1,,7365,3,3,1523.96,1,100,9920,0
2013,93207,1388.13,1,,7365,3,4,1523.96,1,100,9920,0
2013,93207,1388.13,1,,7365,3,5,1262.94,1,100,9920,0
2013,93208,1431.4,1,,7365,3,1,1431.4,2,100,9920,0
2013,93208,1431.4,1,,7365,3,2,1525.66,1,100,4700,30000
2013,93208,1431.4,1,,7365,3,3,1733.22,2,100,5860,32000
2013,93208,1431.4,1,,7365,3,4,1733.22,1,100,7020,36000
2013,93208,1431.4,1,,7365,3,5,1278.4,1,100,9920,99999999
2013,93208,1431.4,1,,7365,3,6,1418.03,1,100,430,50150
2013,93208,1431.4,1,,7365,3,7,1418.03,2,100,9920,0
2013,93209,2144.95,1,,7365,3,1,2144.95,1,651,4760,30000
2013,93209,2144.95,1,,7365,3,2,1991.1,2,651,9920,99999999
2013,93209,2144.95,1,,7365,3,3,1991.1,2,651,9920,99999999
2013,93209,2144.95,1,,7365,3,4,2783.98,2,651,9920,0
2013,93209,2144.95,1,,7365,3,5,2783.98,1,651,4700,36000
2013,93209,2144.95,1,,7365,3,6,2144.95,2,651,9920,0
2013,93210,1434.4,1,,7365,3,1,1434.4,1,100,9920,0
2013,93210,1434.4,1,,7365,3,2,1621.74,2,100,9920,11999
2013,93210,1434.4,1,,7365,3,3,1733.22,2,100,3650,2300
2013,93210,1434.4,1,,7365,3,4,1803.89,1,100,9920,99999999
2013,93210,1434.4,1,,7365,3,5,1418.03,2,100,9920,3600
2013,93210,1434.4,1,,7365,3,6,1418.03,1,100,5620,30000
2013,93211,1617.74,1,,7365,3,1,1617.74,2,100,9920,0
2013,93211,1617.74,1,,7365,3,2,1617.74,1,100,430,62213
2013,93211,1617.74,1,,7365,3,3,1627.75,2,100,9920,7200
2013,93212,1617.74,1,,7365,3,1,1617.74,1,100,4820,64406
2013,93212,1617.74,1,,7365,3,2,1617.74,2,100,230,223606
2013,93212,1617.74,1,,7365,3,3,1549.22,2,100,2000,60000
2013,93213,1739.63,1,,7365,3,1,1739.63,2,100,4230,3600
2013,93213,1739.63,1,,7365,3,2,1235.3,1,100,9920,99999999
2013,93213,1739.63,1,,7365,3,3,2202.87,1,100,9920,99999999
2013,93213,1739.63,1,,7365,3,4,1739.63,1,100,7810,20000
2013,93216,1389.96,1,,7365,3,1,1389.96,2,100,430,6500
2013,93216,1389.96,1,,7365,3,2,1389.96,1,100,220,68236
2013,93216,1389.96,1,,7365,3,3,1285.15,1,100,4760,13000
2013,93216,1389.96,1,,7365,3,4,1394.36,2,100,9920,4259
2013,93218,1412.96,1,,7365,3,1,1412.96,1,100,9920,0
2013,93218,1412.96,1,,7365,3,2,1412.96,2,100,9920,2400
2013,93218,1412.96,1,,7365,3,3,1532.19,1,100,9920,0
2013,93220,1395.11,1,,7365,3,1,1395.11,1,100,4000,6211
2013,93220,1395.11,1,,7365,3,2,1395.11,2,100,4230,3000
2013,93220,1395.11,1,,7365,3,3,1986.93,1,100,4140,18200
2013,93220,1395.11,1,,7365,3,4,2092.46,1,100,4720,42000
2013,93220,1395.11,1,,7365,3,5,2198.9,1,100,4140,18200
2013,93221,2639.32,1,,7365,3,1,2639.32,1,651,4320,50000
2013,93221,2639.32,1,,7365,3,2,2639.32,2,651,4320,50000
2013,93221,2639.32,1,,7365,3,3,2276.94,1,651,9920,99999999
2013,93221,2639.32,1,,7365,3,4,2650.87,1,651,9920,99999999
2013,93223,2954.66,1,,7365,3,1,2954.66,2,803,4110,19000
2013,93223,2954.66,1,,7365,3,2,3022.03,2,200,9920,0
2013,93223,2954.66,1,,7365,3,3,2299.98,1,200,9920,99999999
2013,93223,2954.66,1,,7365,3,4,2411.46,1,200,9920,99999999
2013,93223,2954.66,1,,7365,3,5,3060.38,2,200,9920,99999999
2013,93224,2972.28,1,,7365,3,1,2972.28,2,300,9920,1166
2013,93224,2972.28,1,,7365,3,2,2972.28,1,300,4220,0
2013,93224,2972.28,1,,7365,3,3,2972.28,2,300,9920,6287
2013,93225,2919.53,1,,7365,3,1,2919.53,1,651,4700,71259
2013,93225,2919.53,1,,7365,3,2,2919.53,2,802,140,104359
2013,93226,1275.76,1,,7365,3,1,1275.76,1,100,6200,37000
2013,93226,1275.76,1,,7365,3,2,1275.76,2,100,4220,20000
2013,93226,1275.76,1,,7365,3,3,1718.85,1,100,3820,24000
2013,93226,1275.76,1,,7365,3,4,1718.85,1,100,3930,22000
2013,93226,1275.76,1,,7365,3,5,1381.51,2,100,9920,0
2013,93228,1468.75,1,,7365,3,1,1468.75,1,100,5610,0
2013,93228,1468.75,1,,7365,3,2,1266.7,2,100,9920,99999999
2013,93228,1468.75,1,,7365,3,3,1522.22,2,100,4600,17002
2013,93228,1468.75,1,,7365,3,4,1428.86,2,100,4800,25000
2013,93228,1468.75,1,,7365,3,5,1718.85,1,100,9920,0
2013,93229,1440.8,1,,7365,3,1,1440.8,2,100,430,22020
2013,93229,1440.8,1,,7365,3,2,1718.85,1,100,4030,45000
2013,93230,2050.18,1,,7365,3,1,2050.18,1,651,1020,179211
2013,93230,2050.18,1,,7365,3,2,2050.18,2,651,1020,48000
2013,93231,1772.28,1,,7365,3,1,1772.28,1,801,430,125200
2013,93231,1772.28,1,,7365,3,2,1772.28,2,100,4600,500
2013,93231,1772.28,1,,7365,3,3,1920.87,2,100,9920,99999999
2013,93231,1772.28,1,,7365,3,4,1703.29,2,100,9920,99999999
2013,93232,1843.32,1,,7365,3,1,1843.32,2,651,9920,9000
2013,93232,1843.32,1,,7365,3,2,1843.32,1,100,1360,149000
2013,93232,1843.32,1,,7365,3,3,1798.11,1,803,9920,99999999
2013,93232,1843.32,1,,7365,3,4,1798.11,1,803,9920,99999999
2013,93233,1725.9,1,,7365,3,1,1725.9,1,200,6765,8500
2013,93233,1725.9,1,,7365,3,2,1756.28,1,200,9920,99999999
2013,93234,1876.08,1,,7365,3,1,1876.08,2,200,5700,8188
2013,93235,2130.99,1,,7365,3,1,2130.99,1,651,9920,0
2013,93236,1713.56,1,,7365,3,1,1713.56,2,200,4760,9956
2013,93236,1713.56,1,,7365,3,2,1345.51,1,200,9920,99999999
2013,93236,1713.56,1,,7365,3,3,1972.63,2,200,9920,99999999
2013,93237,2256.78,1,,7365,3,1,2256.78,2,803,2320,38050
2013,93237,2256.78,1,,7365,3,2,1992.88,2,100,800,65000
2013,93238,1556.32,1,,7365,3,1,1556.32,1,100,300,150000
2013,93238,1556.32,1,,7365,3,2,1556.32,2,100,9920,0
2013,93238,1556.32,1,,7365,3,3,1756.22,1,100,9920,99999999
2013,93238,1556.32,1,,7365,3,4,1948.6,1,100,9920,99999999
2013,93240,1740.22,1,,7365,3,1,1740.22,1,651,730,152050
2013,93240,1740.22,1,,7365,3,2,1740.22,2,651,230,50
2013,93240,1740.22,1,,7365,3,3,2136.48,2,651,9920,0
2013,93243,1836.96,1,,7365,3,1,1836.96,2,651,5260,40010
2013,93243,1836.96,1,,7365,3,2,2096.47,2,651,9920,8357
2013,93244,1941.83,1,,7365,3,1,1941.83,2,651,9920,6953
2013,93245,1746.22,1,,7365,3,1,1746.22,2,651,9920,697
2013,93245,1746.22,1,,7365,3,2,2154.69,2,651,4610,12000
2013,93246,1746.22,1,,7365,3,1,1746.22,1,651,5540,50000
2013,93246,1746.22,1,,7365,3,2,1746.22,2,651,4230,47500
2013,93246,1746.22,1,,7365,3,3,2011.41,1,651,9920,5000
2013,93246,1746.22,1,,7365,3,4,1589.66,1,651,9920,0
2013,93247,1751.28,1,,7365,3,1,1751.28,1,100,1060,170500
2013,93247,1751.28,1,,7365,3,2,1751.28,2,100,800,225500
2013,93247,1751.28,1,,7365,3,3,1615.16,1,100,9920,99999999
2013,93247,1751.28,1,,7365,3,4,1891.88,2,100,9920,99999999
2013,93247,1751.28,1,,7365,3,5,1379.19,1,100,9920,99999999
2013,93249,1930.18,1,,7365,3,1,1930.18,2,200,5000,32000
2013,93250,1708.83,1,,7365,3,1,1708.83,1,200,9920,1452
2013,93251,2193.23,1,,7365,3,1,2193.23,1,200,2600,35900
2013,93252,2079.63,1,,7365,3,1,2079.63,2,651,9920,0
2013,93252,2079.63,1,,7365,3,2,1898.79,2,651,620,23000
2013,93254,1702.53,1,,7365,3,1,1702.53,2,200,800,45000
2013,93254,1702.53,1,,7365,3,2,2314.02,1,200,4760,8500
2013,93254,1702.53,1,,7365,3,3,2378.58,1,200,9920,12000
2013,93255,2225.22,1,,7365,3,1,2225.22,2,651,4030,10000
2013,93255,2225.22,1,,7365,3,2,2225.22,1,651,9920,10000
2013,93255,2225.22,1,,7365,3,3,1902.36,2,651,9920,12000
2013,93255,2225.22,1,,7365,3,4,1902.36,2,651,4720,19500
2013,93255,2225.22,1,,7365,3,5,2568.11,1,651,9920,0
2013,93256,1843.99,1,,7365,3,1,1843.99,2,200,3600,33394
2013,93256,1843.99,1,,7365,3,2,2378.58,1,200,9920,0
2013,93256,1843.99,1,,7365,3,3,1650.2,1,200,9920,0
2013,93256,1843.99,1,,7365,3,4,2064.98,2,200,9920,99999999
2013,93257,1879.42,1,,7365,3,1,1879.42,1,200,5510,22990
2013,93257,1879.42,1,,7365,3,2,1721.15,2,200,4620,0
2013,93258,1942.56,1,,7365,3,1,1942.56,1,651,9920,45172
2013,93258,1942.56,1,,7365,3,2,1942.56,2,651,9920,16549
2013,93259,1890.41,1,,7365,3,1,1890.41,1,651,1020,120656
2013,93259,1890.41,1,,7365,3,2,1890.41,2,651,4600,15008
2013,93259,1890.41,1,,7365,3,3,1540.34,1,651,9920,0
2013,93259,1890.41,1,,7365,3,4,2145.31,1,651,9920,99999999
2013,93260,1890.41,1,,7365,3,1,1890.41,1,651,910,70000
2013,93260,1890.41,1,,7365,3,2,1890.41,2,651,120,40000
2013,93260,1890.41,1,,7365,3,3,1387.05,1,651,9920,99999999
2013,93260,1890.41,1,,7365,3,4,1242,2,651,9920,99999999
2013,93261,1980.85,1,,7365,3,1,1980.85,1,651,9920,22399
2013,93263,1869.64,1,,7365,3,1,1869.64,1,100,2920,80000
2013,93263,1869.64,1,,7365,3,2,1869.64,2,651,110,80000
2013,93263,1869.64,1,,7365,3,3,2842.68,2,803,9920,99999999
2013,93264,1481,1,,7365,3,1,1481,1,100,6230,53500
2013,93264,1481,1,,7365,3,2,1481,2,652,4720,41501
2013,93264,1481,1,,7365,3,3,1659.32,2,100,9920,101
2013,93264,1481,1,,7365,3,4,1659.32,1,652,6260,175101
2013,93264,1481,1,,7365,3,5,1778.11,1,804,9920,99999999
2013,93264,1481,1,,7365,3,6,2517.58,1,804,9920,99999999
2013,93264,1481,1,,7365,3,7,1698.75,2,804,9920,99999999
2013,93265,1676.75,1,,7365,3,1,1676.75,1,100,9920,0
2013,93265,1676.75,1,,7365,3,2,1945.48,1,100,9920,16498
2013,93265,1676.75,1,,7365,3,3,1945.48,2,651,9920,22304
2013,93266,1840.42,1,,7365,3,1,1840.42,2,651,5000,28423
2013,93267,2182.92,1,,7365,3,1,2182.92,2,200,420,203000
2013,93269,1735.31,1,,7365,3,1,1735.31,2,200,5240,21510
2013,93269,1735.31,1,,7365,3,2,1801.01,2,200,9920,99999999
2013,93269,1735.31,1,,7365,3,3,1456.48,1,200,9920,99999999
2013,93270,1410.2,1,,7365,3,1,1410.2,2,300,9920,14183
2013,93270,1410.2,1,,7365,3,2,2122.98,1,805,4610,9378
2013,93271,1735.31,1,,7365,3,1,1735.31,2,200,4510,10880
2013,93271,1735.31,1,,7365,3,2,1737.64,2,200,9920,99999999
2013,93271,1735.31,1,,7365,3,3,1997.67,2,200,9920,99999999
2013,93272,1851,1,,7365,3,1,1851,1,100,9130,76074
2013,93272,1851,1,,7365,3,2,1851,2,651,3130,90804
2013,93272,1851,1,,7365,3,3,1687.31,2,803,9920,99999999
2013,93272,1851,1,,7365,3,4,1687.31,2,803,9920,99999999
2013,93273,1759.07,1,,7365,3,1,1759.07,2,100,430,141300
2013,93273,1759.07,1,,7365,3,2,1759.07,1,100,730,140000
2013,93273,1759.07,1,,7365,3,3,1551.59,1,100,9920,99999999
2013,93274,1405.63,1,,7365,3,1,1405.63,1,651,1430,50000
2013,93274,1405.63,1,,7365,3,2,2001.56,2,651,9920,0
2013,93274,1405.63,1,,7365,3,3,2001.56,1,651,1020,60000
2013,93274,1405.63,1,,7365,3,4,1993.92,1,651,9920,99999999
2013,93275,2007.38,1,,7365,3,1,2007.38,1,651,4760,6200
2013,93275,2007.38,1,,7365,3,2,1599.5,1,651,9920,1080
2013,93275,2007.38,1,,7365,3,3,1936.19,2,651,4000,18000
2013,93275,2007.38,1,,7365,3,4,1936.19,1,651,4000,16800
2013,93276,1922.85,1,,7365,3,1,1922.85,1,651,1410,151000
2013,93276,1922.85,1,,7365,3,2,1922.85,2,651,1020,88000
2013,93276,1922.85,1,,7365,3,3,1238.2,2,651,9920,99999999
2013,93276,1922.85,1,,7365,3,4,1620.86,2,651,9920,99999999
2013,93276,1922.85,1,,7365,3,5,2018.98,2,651,9920,0
2013,93276,1922.85,1,,7365,3,6,2018.98,1,651,9920,0
2013,93278,2136.3,1,,7365,3,1,2136.3,2,651,5120,48000
2013,93278,2136.3,1,,7365,3,2,2136.3,1,651,4750,58000
2013,93278,2136.3,1,,7365,3,3,1407.34,1,651,9920,99999999
2013,93278,2136.3,1,,7365,3,4,1374.91,2,651,9920,99999999
2013,93278,2136.3,1,,7365,3,5,1932.38,1,651,9920,11999
2013,93278,2136.3,1,,7365,3,6,1932.38,2,651,9920,9599
2013,93279,1918.14,1,,7365,3,1,1918.14,1,651,9920,8411
2013,93279,1918.14,1,,7365,3,2,1918.14,2,651,9920,6000
2013,93280,1851,1,,7365,3,1,1851,2,651,800,30000
